date,temperature,humidity,wind_speed
2016-04-22,18.5,69.0,3.0
2015-07-23,20.5,79.0,5.7
2015-06-30,27.3,56.0,4.8
2015-02-22,9.9,40.0,1.4
2014-08-29,17.8,83.0,2.6
2012-07-30,19.1,78.0,8.3
2012-05-19,13.7,60.0,5.0
2011-08-25,24.1,62.0,3.1
2025-07-31,31.1,31.0,3.9
2025-06-25,18.2,86.0,5.6
2025-01-18,-0.4,46.0,1.8
2024-09-07,33.2,31.0,5.0
2024-08-12,20.1,84.0,5.5
2024-04-21,11.2,64.0,5.5
2022-09-28,21.5,69.0,5.4
2019-10-28,12.1,37.0,2.2
2018-07-17,29.5,50.0,5.7
2018-05-20,16.5,97.0,2.8
2017-10-28,21.0,53.0,2.5
2017-09-30,12.9,99.0,5.0
2017-06-24,31.1,31.0,2.3
2017-06-01,16.1,100.0,6.7
2015-07-20,21.1,84.0,12.6
2014-04-19,9.3,67.0,11.8
2013-07-17,23.9,61.0,7.9
2012-08-15,28.3,39.0,7.6
2012-07-16,25.8,72.0,4.3
2012-06-16,14.6,94.0,11.1
2012-06-13,13.3,85.0,4.7
2011-07-14,15.6,100.0,8.9
2010-08-23,17.9,74.0,6.4
2010-08-07,17.2,97.0,10.9
2010-07-03,15.8,78.0,6.6
2008-06-11,13.9,75.0,4.3
2006-06-11,22.4,60.0,4.0
2006-05-06,9.9,98.0,2.2
2025-06-26,16.8,83.0,6.7
2024-11-26,0.0,62.0,1.3
2024-08-03,29.7,46.0,5.8
2024-05-13,18.7,59.0,8.9
2023-10-03,17.1,68.0,2.9
2023-09-22,22.8,40.0,2.8
2023-04-05,7.1,64.0,4.4
2023-03-28,10.6,40.0,7.4
2022-04-24,13.0,58.0,4.3
2021-07-27,28.2,39.0,5.2
2021-06-28,41.2,25.0,2.6
2021-06-01,28.8,39.0,1.1
2021-03-12,8.4,50.0,2.0
2021-02-08,1.2,76.0,3.9
2020-12-01,5.8,73.0,2.2
2020-05-01,13.7,53.0,4.5
2020-02-21,8.7,38.0,1.5
2019-07-26,25.8,56.0,6.0
2019-03-25,11.8,65.0,5.6
2018-08-26,18.1,76.0,5.4
2018-08-06,30.2,37.0,3.7
2017-08-29,33.5,28.0,6.8
2017-08-08,34.4,29.0,2.6
2017-08-01,33.5,25.0,5.1
2017-02-26,4.3,54.0,6.6
2016-08-24,27.5,40.0,7.5
2015-11-21,6.4,66.0,3.8
2015-10-03,17.7,59.0,8.3
2015-03-11,10.5,100.0,14.6
2014-09-26,14.9,99.0,11.8
2014-02-14,5.0,97.0,7.5
2013-10-25,14.9,75.0,4.4
2013-10-23,17.8,72.0,2.6
2013-05-01,10.1,61.0,5.6
2012-10-06,20.8,44.0,2.2
2012-06-04,11.0,83.0,6.0
2012-06-03,11.3,71.0,9.2
2011-10-19,16.3,70.0,7.1
2011-06-08,15.2,73.0,8.4
2011-05-04,10.0,75.0,5.4
2009-06-24,14.8,100.0,11.9
2006-07-01,25.2,50.0,4.1
2005-03-19,8.8,62.0,13.9
1999-08-08,18.1,92.0,5.2
2025-06-01,17.4,56.0,3.1
2025-04-15,13.6,57.0,3.5
2025-01-25,0.3,48.0,2.4
2024-10-03,16.6,56.0,4.5
2024-09-16,23.5,42.0,1.1
2024-04-15,12.5,38.0,9.4
2024-04-06,8.1,72.0,3.6
2024-03-14,10.5,41.0,2.5
2024-03-07,3.2,56.0,2.0
2023-05-03,22.2,45.0,3.0
2022-11-15,11.3,50.0,4.3
2021-05-10,12.7,73.0,4.4
2020-09-20,17.7,94.0,4.7
2020-07-17,21.6,75.0,6.2
2020-05-29,26.4,45.0,4.4
2019-05-21,20.6,50.0,4.2
2019-05-08,24.8,35.0,4.3
2018-10-14,16.4,28.0,0.5
2018-09-11,16.3,94.0,2.0
2018-03-10,7.7,65.0,3.7
2017-06-28,22.7,52.0,4.8
2017-02-25,3.8,56.0,4.1
2015-10-25,16.9,71.0,5.8
2015-07-25,18.4,79.0,3.1
2015-05-03,17.3,48.0,4.3
2015-03-09,12.4,71.0,5.9
2015-02-25,7.5,83.0,4.4
2014-08-21,19.8,89.0,7.1
2014-08-03,27.6,61.0,4.4
2014-07-21,18.4,74.0,7.4
2014-06-06,19.3,55.0,4.2
2014-03-13,8.1,70.0,5.0
2014-01-05,0.3,81.0,7.2
2013-07-24,26.1,60.0,3.2
2013-04-01,12.5,71.0,8.4
2012-04-14,9.3,82.0,4.3
2011-10-15,13.3,58.0,3.6
2011-07-29,20.5,68.0,2.9
2011-06-27,21.6,51.0,3.4
2011-06-14,10.6,99.0,6.4
2011-03-07,5.4,68.0,2.9
2010-06-12,20.2,61.0,4.0
2010-05-01,10.0,74.0,10.7
2009-12-22,4.2,85.0,6.6
2009-08-24,20.7,63.0,7.4
2009-03-14,4.3,94.0,11.7
2008-08-01,15.4,94.0,4.8
2008-05-01,8.5,72.0,12.5
2006-10-15,11.5,100.0,12.2
2005-10-01,11.8,94.0,4.1
2005-09-08,19.7,74.0,5.8
2005-05-03,15.7,67.0,2.6
2005-04-09,8.3,69.0,5.2
2005-01-15,-3.4,62.0,3.5
2004-08-01,24.4,62.0,4.1
2004-07-17,27.4,48.0,5.4
2001-07-10,24.6,60.0,7.1
2000-09-24,21.5,46.0,4.1
2025-07-26,23.0,49.0,3.1
2025-06-30,29.8,44.0,1.4
2024-12-09,1.2,74.0,2.7
2024-10-10,14.3,69.0,3.5
2024-04-14,17.4,39.0,5.0
2023-10-25,6.2,53.0,6.2
2023-08-29,18.5,94.0,6.9
2023-06-17,18.5,59.0,10.0
2021-07-23,23.6,47.0,5.6
2021-07-20,22.5,53.0,7.7
2021-07-08,22.0,74.0,5.7
2021-05-01,12.7,61.0,3.4
2021-04-14,14.4,36.0,6.1
2020-06-23,20.6,93.0,2.6
2020-03-24,7.1,73.0,2.9
2019-11-29,2.5,30.0,4.0
2019-04-25,17.1,33.0,1.3
2019-03-08,4.1,49.0,0.8
2018-08-27,23.5,39.0,4.9
2018-03-26,5.6,90.0,5.1
2016-09-29,18.1,50.0,6.1
2015-08-24,21.8,56.0,8.3
2015-07-22,19.1,73.0,9.2
2015-06-28,33.6,35.0,7.3
2015-05-21,25.3,52.0,5.0
2014-03-18,5.4,85.0,7.7
2013-09-20,21.9,47.0,6.0
2013-08-29,19.6,98.0,10.4
2013-07-16,29.1,31.0,7.6
2013-03-29,10.2,81.0,2.8
2013-01-13,0.6,66.0,1.8
2012-09-09,17.0,70.0,12.0
2012-07-03,13.1,88.0,3.3
2012-05-12,15.6,49.0,3.4
2011-05-20,14.9,64.0,2.9
2011-03-26,9.3,65.0,2.3
2010-08-03,25.1,67.0,6.6
2009-03-05,5.5,41.0,11.8
2008-06-17,14.2,73.0,9.7
1999-08-06,27.8,67.0,6.2
2025-06-29,25.8,47.0,1.5
2024-09-03,22.7,68.0,3.2
2024-06-23,15.7,73.0,8.2
2024-03-19,17.6,30.0,1.8
2024-01-13,-12.3,45.0,8.2
2023-10-09,16.1,100.0,3.9
2023-09-03,21.9,66.0,6.4
2022-08-07,30.5,35.0,2.9
2022-02-11,8.6,67.0,4.1
2021-06-08,18.2,50.0,5.1
2021-03-11,7.2,60.0,1.9
2021-03-04,10.8,62.0,6.5
2020-12-06,6.3,68.0,1.1
2020-09-11,27.3,49.0,3.8
2020-03-20,13.6,30.0,1.8
2019-10-26,11.8,43.0,9.2
2019-08-11,17.9,96.0,4.8
2018-12-02,5.8,51.0,5.1
2018-11-18,11.6,28.0,3.3
2017-09-09,15.2,99.0,3.6
2017-08-15,23.7,46.0,5.0
2017-01-26,4.4,85.0,1.3
2017-01-17,5.6,96.0,2.3
2016-08-29,22.7,60.0,9.2
2016-07-02,21.0,70.0,5.7
2015-10-27,14.4,67.0,2.5
2014-09-11,20.0,35.0,2.3
2013-10-13,13.6,60.0,1.8
2013-05-20,15.2,69.0,7.6
2013-05-06,18.3,62.0,2.9
2013-04-17,9.9,62.0,8.7
2012-07-18,19.2,83.0,5.9
2012-07-05,20.0,58.0,2.8
2011-09-21,20.3,73.0,12.4
2011-05-18,12.3,59.0,8.4
2010-07-26,27.0,47.0,5.4
2010-07-25,26.2,45.0,8.0
2010-07-07,29.6,40.0,6.6
2025-03-01,13.4,43.0,2.6
2023-11-10,6.2,100.0,4.1
2023-07-05,31.5,27.0,1.0
2023-05-04,21.9,41.0,4.5
2023-04-04,7.4,62.0,2.9
2023-03-23,7.3,71.0,5.0
2022-09-22,20.3,51.0,6.2
2021-12-29,-10.1,57.0,6.1
2021-07-05,27.8,53.0,6.9
2020-07-24,18.8,81.0,6.6
2019-11-23,5.0,100.0,4.1
2019-04-28,14.6,31.0,4.4
2018-08-19,31.2,31.0,4.7
2018-07-30,36.4,23.0,3.3
2018-04-30,14.2,64.0,4.2
2017-10-30,13.2,47.0,3.7
2016-12-08,-6.1,70.0,7.9
2016-07-14,19.2,74.0,6.2
2016-05-20,16.2,69.0,5.5
2014-11-15,4.6,50.0,1.8
2014-06-07,20.4,59.0,4.4
2014-04-01,9.2,61.0,5.4
2013-04-15,10.5,61.0,7.0
2012-08-25,23.3,44.0,4.3
2012-07-27,21.1,74.0,12.0
2012-05-06,11.7,67.0,4.0
2012-04-10,15.2,61.0,3.4
2011-03-23,8.0,61.0,3.1
2009-10-25,9.2,82.0,10.1
2009-08-16,21.9,64.0,5.9
2009-06-05,24.2,62.0,7.6
2005-06-20,23.8,51.0,6.5
2005-04-25,20.5,53.0,3.3
2005-04-23,18.1,56.0,6.0
2004-06-01,14.6,83.0,8.1
2004-04-01,8.5,63.0,7.1
2003-04-09,7.4,87.0,7.9
1999-08-07,22.6,79.0,9.7
2025-07-14,26.2,56.0,2.2
2025-06-05,24.5,51.0,3.0
2025-05-22,17.8,49.0,5.3
2025-05-10,10.4,78.0,1.5
2024-11-28,1.3,76.0,1.3
2024-11-15,3.5,73.0,2.1
2024-09-29,12.9,64.0,3.8
2024-02-12,10.1,61.0,2.9
2023-11-28,4.0,68.0,2.9
2023-11-17,7.5,77.0,3.6
2023-10-31,14.5,29.0,3.6
2023-10-22,17.4,62.0,0.8
2023-07-23,25.8,47.0,5.4
2023-06-15,20.8,52.0,6.2
2023-04-23,9.0,93.0,4.3
2022-09-01,29.4,47.0,4.1
2022-06-11,16.4,82.0,4.8
2022-06-08,14.9,88.0,5.5
2022-04-20,10.8,41.0,4.7
2022-04-09,7.5,43.0,5.1
2022-03-10,5.0,46.0,2.6
2021-10-07,10.6,70.0,1.6
2021-09-29,10.2,99.0,4.0
2021-08-17,24.0,43.0,7.1
2021-05-24,13.4,96.0,5.1
2021-03-27,7.9,85.0,4.1
2021-02-26,5.9,72.0,2.6
2020-07-23,20.6,81.0,7.1
2019-11-03,13.0,49.0,2.2
2019-10-20,6.7,100.0,4.3
2019-10-19,9.0,92.0,0.5
2019-08-18,20.5,79.0,6.3
2019-04-20,12.8,56.0,5.5
2019-03-18,16.6,35.0,5.2
2019-01-31,6.5,75.0,1.0
2019-01-30,7.6,46.0,2.1
2018-12-07,4.5,37.0,3.8
2018-10-04,13.6,37.0,0.5
2018-09-26,21.7,52.0,1.8
2018-09-25,20.2,49.0,1.3
2018-07-24,30.8,33.0,2.5
2018-07-11,25.6,58.0,2.8
2018-06-18,31.9,28.0,6.3
2018-05-31,17.9,50.0,7.4
2017-11-07,5.5,52.0,4.3
2017-08-02,34.6,23.0,6.1
2017-04-09,8.8,59.0,4.1
2017-04-04,11.1,50.0,4.2
2016-08-10,20.9,75.0,5.6
2016-07-06,18.5,72.0,5.8
2016-06-03,17.3,72.0,7.3
2016-05-27,13.9,64.0,5.0
2016-05-05,19.5,52.0,8.7
2015-11-24,2.9,61.0,11.7
2015-09-04,17.5,55.0,7.0
2014-07-16,26.6,63.0,3.9
2014-06-12,20.1,61.0,2.5
2014-05-11,17.1,57.0,5.8
2013-09-08,22.7,76.0,4.4
2013-09-03,20.5,90.0,1.1
2012-07-28,18.1,82.0,7.9
2012-07-20,19.4,97.0,10.7
2011-12-11,2.5,80.0,10.5
2011-08-06,19.9,74.0,5.4
2011-06-18,12.1,92.0,2.4
2011-05-23,11.6,78.0,5.2
2011-03-28,7.1,86.0,12.8
2011-03-06,5.5,69.0,4.7
2010-11-29,2.3,90.0,14.8
2010-07-15,22.7,61.0,3.8
2010-07-09,28.8,53.0,3.9
2009-09-11,26.9,44.0,2.6
2009-08-11,19.0,68.0,2.5
2009-07-31,29.6,56.0,7.5
2009-05-22,15.7,60.0,3.8
2009-05-09,12.8,66.0,7.9
2008-08-17,30.0,45.0,2.7
2008-02-19,10.4,40.0,5.5
2007-11-24,5.1,84.0,1.5
2007-08-27,19.0,59.0,4.4
2007-08-23,23.3,64.0,4.7
2007-08-08,18.0,78.0,4.0
2007-07-30,20.3,61.0,6.6
2007-04-15,8.2,67.0,2.7
2007-04-01,6.1,55.0,4.1
2006-08-08,18.2,77.0,5.5
2006-07-26,25.6,62.0,6.1
2002-05-09,9.9,78.0,5.1
2025-07-18,24.1,58.0,6.6
2025-06-19,18.2,52.0,1.9
2024-06-11,15.1,80.0,8.7
2023-10-24,6.6,84.0,5.4
2023-07-17,19.1,82.0,5.8
2022-06-04,14.7,91.0,1.8
2022-05-09,10.1,67.0,5.0
2022-05-08,8.9,67.0,3.9
2021-06-06,10.1,100.0,1.9
2020-05-28,25.3,30.0,1.8
2019-10-13,11.6,85.0,3.5
2016-10-12,13.9,51.0,6.5
2016-07-13,19.4,86.0,2.9
2016-06-13,14.5,92.0,6.8
2016-04-26,13.8,53.0,9.7
2016-04-07,20.7,35.0,4.7
2016-02-24,11.7,38.0,3.6
2016-02-09,12.0,67.0,5.9
2015-04-14,9.6,56.0,11.0
2015-03-06,11.7,70.0,3.4
2014-05-06,12.2,74.0,4.1
2012-08-20,22.0,60.0,5.6
2012-04-04,6.9,62.0,7.9
2011-09-20,20.8,46.0,5.1
2009-11-16,7.9,100.0,14.8
2009-06-01,26.4,28.0,6.4
2006-03-13,5.1,66.0,13.8
2025-07-04,24.6,47.0,2.8
2024-12-10,3.5,55.0,1.7
2024-10-06,17.4,76.0,2.7
2024-09-01,31.3,36.0,1.0
2023-07-01,22.8,52.0,9.0
2022-08-05,23.9,43.0,3.6
2021-07-14,26.5,53.0,6.0
2021-04-27,9.5,86.0,4.4
2020-09-03,25.3,50.0,1.8
2018-08-07,31.3,30.0,2.2
2018-06-19,29.3,47.0,3.8
2017-11-11,9.0,81.0,2.2
2016-07-05,16.7,79.0,3.1
2016-06-10,14.3,95.0,4.9
2015-09-10,23.9,60.0,5.1
2015-07-07,27.4,54.0,6.8
2014-12-29,-3.4,62.0,7.2
2014-10-07,20.3,70.0,2.8
2014-02-06,-4.6,54.0,9.0
2013-10-07,12.4,95.0,7.2
2013-05-10,17.1,71.0,4.1
2012-10-01,16.6,76.0,8.1
2012-09-05,22.3,67.0,4.0
2012-07-25,24.4,69.0,5.1
2012-02-29,3.1,77.0,9.9
2011-05-01,9.9,67.0,4.7
2010-10-04,13.7,97.0,5.2
2010-08-16,29.9,49.0,4.7
2010-07-02,16.4,69.0,7.4
2010-02-27,7.0,97.0,9.3
2009-08-30,25.3,64.0,3.8
2008-08-14,29.9,50.0,4.9
2008-06-01,13.1,77.0,8.0
2007-09-01,19.6,62.0,1.6
2007-08-25,16.6,86.0,10.0
2007-08-07,16.2,86.0,9.5
2006-06-22,18.7,62.0,5.4
2004-08-10,28.5,47.0,6.9
2004-06-15,17.5,55.0,5.5
2025-07-11,25.8,54.0,4.6
2025-07-10,19.1,81.0,6.4
2025-05-30,20.0,52.0,2.8
2025-03-06,9.1,43.0,2.1
2024-10-26,10.6,86.0,1.1
2024-10-23,10.6,74.0,3.5
2024-09-08,28.3,45.0,4.8
2024-08-13,20.8,75.0,4.2
2024-07-05,29.2,47.0,4.5
2024-03-13,6.9,67.0,1.8
2024-02-09,6.5,52.0,0.7
2023-08-31,19.9,77.0,3.2
2023-06-19,13.3,83.0,3.9
2023-05-10,19.0,37.0,2.5
2023-04-15,6.1,94.0,2.3
2022-06-10,19.9,59.0,6.5
2022-06-01,23.9,38.0,3.1
2022-02-21,1.8,45.0,8.8
2021-10-12,7.3,82.0,3.7
2021-10-06,8.8,99.0,2.5
2021-07-30,34.4,22.0,1.8
2020-05-19,19.2,61.0,4.2
2019-07-28,24.8,55.0,2.3
2018-11-07,7.7,72.0,3.1
2018-07-25,31.4,39.0,3.9
2017-09-17,16.4,77.0,7.0
2017-06-17,16.6,69.0,4.8
2017-06-10,15.5,63.0,4.7
2016-11-14,9.9,95.0,4.8
2016-05-11,17.8,58.0,4.2
2015-05-06,14.1,53.0,4.0
2015-03-17,13.2,46.0,2.6
2014-10-18,15.1,90.0,11.8
2014-10-03,19.2,52.0,4.4
2013-05-02,11.5,70.0,5.2
2013-03-09,7.5,77.0,6.6
2012-10-16,12.2,86.0,8.3
2012-09-14,23.4,39.0,3.2
2012-04-09,17.1,31.0,0.8
2011-04-09,8.6,71.0,7.7
2010-07-14,21.5,58.0,3.5
2010-06-18,17.1,77.0,4.6
2010-04-30,10.7,75.0,3.1
2025-07-20,22.3,61.0,0.9
2025-06-10,27.3,34.0,4.6
2025-05-19,10.2,84.0,5.1
2024-08-27,16.8,65.0,1.3
2024-07-17,33.3,34.0,4.7
2024-06-15,12.9,73.0,6.2
2024-05-08,17.6,43.0,2.2
2024-03-10,6.2,90.0,3.5
2023-05-14,23.0,46.0,7.9
2023-03-24,5.7,71.0,3.6
2023-02-25,-3.1,65.0,1.1
2023-02-04,5.8,94.0,0.0
2022-07-31,32.3,40.0,5.5
2021-09-04,17.3,92.0,2.1
2021-05-11,19.0,44.0,2.3
2020-09-23,15.8,100.0,3.3
2020-09-09,29.9,38.0,2.9
2020-07-07,14.6,100.0,5.4
2020-06-05,18.8,51.0,2.2
2020-05-24,16.1,66.0,4.2
2018-03-16,10.6,55.0,4.0
2017-10-09,14.7,59.0,4.4
2017-09-10,18.9,65.0,4.9
2017-09-05,33.6,29.0,3.7
2017-05-11,13.9,100.0,5.9
2015-06-01,22.3,56.0,10.7
2014-02-01,2.3,73.0,6.0
2013-05-11,21.2,45.0,10.2
2013-02-26,4.4,89.0,14.0
2012-09-08,28.2,35.0,1.6
2012-04-02,6.7,83.0,20.5
2010-08-17,28.3,53.0,5.1
2010-06-26,17.2,72.0,9.2
2009-07-22,25.7,59.0,5.9
2008-09-22,13.7,75.0,9.0
2007-02-19,4.5,96.0,15.4
2006-10-10,19.9,46.0,2.8
2005-06-27,17.2,82.0,2.5
2005-04-20,19.2,38.0,2.2
2004-08-17,25.0,66.0,4.3
2002-08-01,21.3,54.0,4.3
2002-07-01,15.4,77.0,3.7
2001-09-03,16.4,77.0,1.6
2024-07-13,30.0,44.0,5.8
2024-01-14,-7.1,41.0,4.6
2023-05-26,25.9,45.0,6.1
2023-01-29,-2.3,62.0,3.6
2022-06-22,19.8,66.0,7.6
2019-04-03,7.4,89.0,2.6
2018-07-28,32.3,33.0,2.6
2018-06-21,24.1,70.0,6.5
2017-05-14,11.3,67.0,6.7
2015-05-18,22.0,54.0,5.4
2015-01-03,2.6,87.0,3.9
2014-07-06,18.2,97.0,6.6
2013-05-12,14.3,97.0,10.3
2012-08-16,30.5,36.0,4.3
2011-06-20,14.0,83.0,6.2
2005-02-27,15.5,40.0,2.3
2025-07-29,29.9,29.0,2.7
2024-03-20,7.7,86.0,4.3
2023-04-20,7.8,58.0,7.6
2021-05-03,10.7,64.0,3.4
2021-03-15,8.0,48.0,0.4
2019-09-10,21.1,68.0,1.5
2018-08-01,25.1,64.0,7.2
2016-06-12,13.9,85.0,7.2
2010-09-03,24.9,49.0,4.3
2006-05-19,16.1,72.0,6.1
2002-09-01,19.6,70.0,6.2
2025-07-23,26.1,56.0,3.9
2025-07-02,20.8,74.0,8.4
2025-05-06,19.7,37.0,4.8
2024-08-06,26.3,60.0,6.2
2023-11-30,2.5,74.0,4.7
2022-11-21,7.2,64.0,1.8
2022-09-27,27.9,38.0,3.1
2022-05-14,9.1,72.0,1.5
2021-08-02,31.1,46.0,5.5
2021-06-29,42.2,25.0,3.4
2021-05-26,12.8,77.0,5.8
2021-05-15,23.5,41.0,3.5
2021-05-02,12.9,68.0,3.6
2020-04-05,9.5,35.0,2.2
2020-02-22,6.3,83.0,3.6
2018-09-10,15.8,95.0,2.5
2018-07-23,29.9,37.0,2.2
2017-06-14,12.2,88.0,3.1
2016-06-06,26.9,53.0,3.9
2015-09-14,14.8,82.0,3.2
2015-06-12,16.4,59.0,13.1
2014-09-21,27.5,44.0,6.6
2014-07-30,25.6,67.0,3.1
2014-05-13,21.8,54.0,5.4
2013-12-08,-2.8,82.0,3.4
2011-12-08,1.2,81.0,4.1
2011-08-31,17.9,90.0,4.7
2011-06-06,17.5,72.0,6.6
2010-10-20,18.0,61.0,2.7
2010-07-18,21.2,60.0,3.7
2010-07-11,23.0,77.0,6.0
2023-07-07,29.6,41.0,5.5
2022-02-24,1.2,42.0,0.5
2022-01-26,4.3,64.0,3.6
2020-03-02,4.2,90.0,4.3
2019-10-06,14.0,68.0,1.9
2018-10-02,11.2,99.0,0.5
2018-03-04,5.6,76.0,2.6
2017-02-27,1.8,59.0,2.4
2016-07-10,19.4,67.0,8.0
2015-10-13,14.4,76.0,5.6
2015-03-14,11.6,100.0,10.2
2008-01-18,2.9,86.0,2.1
2003-07-08,17.8,89.0,8.2
1999-08-10,24.3,64.0,4.3
2025-05-27,19.1,54.0,1.9
2024-09-06,32.2,33.0,1.9
2024-03-21,9.4,71.0,4.2
2022-03-09,3.9,37.0,7.1
2019-10-18,8.8,100.0,6.1
2019-05-09,24.7,31.0,2.8
2018-05-15,28.2,35.0,3.3
2014-05-15,25.6,40.0,2.6
2014-01-11,5.5,98.0,19.2
2012-09-12,20.1,40.0,6.5
2011-06-15,12.7,82.0,8.6
2010-07-28,25.6,51.0,5.9
2008-06-28,28.7,48.0,5.9
2007-08-18,17.0,80.0,4.1
2005-04-26,19.8,69.0,4.1
2025-06-06,23.5,60.0,7.3
2025-06-02,19.6,52.0,2.3
2024-09-04,30.0,42.0,4.0
2020-08-20,19.5,96.0,3.3
2020-07-08,17.9,74.0,5.2
2019-04-01,13.1,52.0,7.0
2017-09-16,22.1,34.0,3.6
2017-08-13,19.7,92.0,5.4
2017-06-21,20.0,49.0,9.8
2016-08-13,27.3,59.0,4.7
2016-03-30,19.3,42.0,3.2
2015-05-15,15.9,81.0,2.7
2013-11-09,9.4,84.0,5.3
2012-08-07,27.1,59.0,3.9
2011-09-05,23.8,50.0,8.6
2011-08-17,21.1,61.0,2.9
2010-07-13,16.9,69.0,5.4
2010-06-05,15.9,63.0,6.8
2025-03-02,12.1,55.0,0.7
2023-10-30,14.1,33.0,4.1
2023-03-09,8.0,51.0,3.1
2022-05-04,10.4,72.0,2.3
2021-11-16,4.5,89.0,2.5
2021-10-13,8.4,81.0,2.5
2021-04-23,11.0,79.0,4.7
2020-06-07,18.7,55.0,6.8
2019-06-12,30.2,42.0,3.5
2019-04-04,11.6,67.0,0.5
2018-04-24,20.4,27.0,2.4
2016-09-05,14.7,91.0,9.7
2015-10-18,15.0,90.0,5.4
2015-08-26,24.5,50.0,3.3
2014-09-28,21.5,53.0,2.5
2014-05-27,15.7,60.0,5.1
2011-12-03,3.5,75.0,1.4
2011-06-21,16.4,70.0,7.1
2010-08-14,31.2,33.0,3.6
2010-06-19,20.1,71.0,7.3
2025-01-27,5.6,47.0,3.3
2024-08-20,19.7,70.0,5.5
2024-04-03,7.7,53.0,3.5
2022-03-31,9.5,61.0,4.1
2021-05-21,21.2,26.0,4.6
2021-02-09,-0.5,45.0,4.0
2019-11-22,9.0,43.0,1.3
2018-11-17,8.5,44.0,4.1
2018-08-17,24.1,59.0,6.1
2017-06-08,15.9,99.0,8.7
2015-05-11,16.4,81.0,6.2
2011-09-08,29.1,37.0,5.5
2011-05-24,11.0,81.0,9.9
2009-09-02,22.3,71.0,6.4
2009-08-21,18.3,83.0,12.0
2009-07-01,23.2,49.0,10.0
2008-05-23,14.3,67.0,8.9
2006-08-07,25.7,49.0,7.4
2005-05-12,18.1,68.0,5.8
2002-08-31,21.3,70.0,3.5
2001-07-04,24.9,59.0,5.5
1999-08-01,23.1,64.0,10.4
2024-06-07,24.0,33.0,5.2
2023-04-12,10.2,32.0,0.0
2022-05-30,14.8,78.0,4.8
2021-06-21,30.5,37.0,3.8
2020-06-08,14.7,58.0,8.1
2020-03-10,4.0,86.0,3.3
2019-06-25,22.6,46.0,3.9
2017-06-30,28.5,44.0,4.5
2014-09-03,18.9,68.0,3.3
2014-05-21,17.4,69.0,6.6
2013-07-23,25.8,58.0,3.9
2013-06-08,14.2,88.0,5.2
2012-08-17,30.3,38.0,2.7
2011-09-13,19.9,72.0,5.0
2007-09-26,14.9,82.0,2.9
2022-03-29,12.0,71.0,4.6
2022-03-15,7.8,80.0,4.3
2021-10-04,14.4,60.0,2.7
2021-05-14,22.2,48.0,3.2
2020-03-06,5.8,65.0,2.9
2019-11-21,11.9,40.0,3.1
2017-09-26,21.4,62.0,1.1
2017-02-21,6.3,73.0,3.2
2015-02-27,11.4,66.0,7.9
2015-02-19,9.4,90.0,2.5
2014-05-07,14.7,64.0,8.0
2012-05-17,12.3,61.0,9.4
2012-05-09,9.6,52.0,14.3
2011-10-24,10.4,91.0,7.6
2010-06-13,16.8,83.0,4.7
2007-06-19,19.1,55.0,7.1
2025-07-24,25.9,59.0,8.3
2025-07-15,29.4,34.0,5.3
2025-05-08,11.0,66.0,3.4
2024-01-16,-0.6,67.0,4.0
2023-01-30,-2.5,62.0,2.9
2021-04-09,4.9,89.0,6.7
2020-06-25,25.8,53.0,4.3
2019-10-25,14.1,73.0,4.6
2017-12-16,3.9,91.0,1.5
2016-06-08,18.1,69.0,5.6
2015-10-14,16.4,53.0,5.4
2015-01-04,2.6,90.0,13.4
2011-02-25,-6.2,59.0,2.0
2010-07-04,14.9,90.0,3.3
2010-05-16,19.6,55.0,4.2
2010-02-28,7.1,95.0,8.0
2009-09-30,11.1,85.0,5.1
2009-07-30,33.4,41.0,8.4
2009-04-05,14.0,32.0,1.5
2008-01-28,-0.8,64.0,1.8
2007-08-10,18.4,71.0,5.9
2006-08-03,22.4,60.0,5.7
2006-07-12,15.2,98.0,10.8
2006-07-06,17.3,69.0,10.7
2006-06-20,17.5,66.0,5.4
2006-05-15,26.6,26.0,8.2
2006-03-19,8.4,36.0,1.9
2004-07-21,23.3,61.0,6.6
2004-06-08,24.0,55.0,4.7
2002-07-05,17.0,58.0,4.4
2002-05-20,8.6,91.0,7.6
2000-08-28,19.2,63.0,3.4
2025-06-16,21.7,44.0,5.0
2022-04-19,7.1,69.0,4.0
2021-05-05,19.6,28.0,2.3
2020-10-12,12.9,76.0,5.7
2019-04-14,8.1,79.0,5.8
2018-05-19,17.8,87.0,4.7
2010-08-18,22.2,66.0,9.4
2009-05-15,12.3,66.0,5.8
2007-07-04,25.2,54.0,3.3
2006-08-26,25.1,58.0,3.8
2005-12-19,4.1,84.0,7.6
2025-07-22,25.9,56.0,4.8
2024-09-22,15.1,100.0,2.0
2023-04-19,6.6,79.0,3.0
2022-12-16,1.0,58.0,3.6
2022-05-27,12.1,76.0,7.7
2022-03-30,9.3,69.0,4.9
2021-10-31,12.5,33.0,4.3
2021-06-11,17.3,46.0,9.9
2018-03-12,13.7,47.0,5.1
2017-10-01,15.7,59.0,2.8
2016-07-29,26.7,69.0,7.9
2016-04-20,25.4,34.0,3.3
2016-03-19,12.3,59.0,5.4
2016-01-10,2.5,85.0,4.3
2015-04-10,11.3,75.0,13.3
2011-03-27,8.4,65.0,11.9
2010-07-06,23.4,56.0,6.5
2009-10-01,10.0,99.0,14.0
2008-05-24,18.3,59.0,5.0
2007-09-22,13.6,87.0,6.8
